Date,MMM,AOS,ABT,ABBV,ACN
2024-07-11,102.37999725341797,84.19000244140625,103.37999725341797,167.52000427246094,295.44000244140625
2024-07-12,103.79000091552734,86.94000244140625,104.66999816894531,170.6300048828125,299.5899963378906
2024-07-15,104.9000015258789,88.22000122070312,103.93000030517578,168.91000366210938,312.6700134277344
2024-07-16,100.87000274658203,88.7699966430664,102.91999816894531,168.60000610351562,318.3800048828125
2024-07-17,102.86000061035156,91.47000122070312,102.6500015258789,169.50999450683594,325.95001220703125
2024-07-18,104.22000122070312,89.80000305175781,102.38999938964844,174.4499969482422,329.4100036621094
2024-07-19,104.75,89.36000061035156,100.61000061035156,173.6699981689453,331.0899963378906
2024-07-22,104.05999755859375,88.1500015258789,102.5,173.32000732421875,330.7200012207031
2024-07-23,105.0,80.91999816894531,104.01000213623047,173.32000732421875,331.42999267578125
2024-07-24,104.55999755859375,80.87999725341797,104.22000122070312,173.1999969482422,329.3800048828125
2024-07-25,102.72000122070312,81.16999816894531,107.0199966430664,177.0,325.5899963378906
2024-07-26,112.69000244140625,83.55000305175781,106.45999908447266,183.4499969482422,325.9200134277344
2024-07-29,128.0,84.5,100.58999633789062,184.0399932861328,328.6600036621094
2024-07-30,125.8499984741211,85.22000122070312,104.76000213623047,183.58999633789062,327.489990234375
2024-07-31,126.62999725341797,85.62000274658203,105.5,186.38999938964844,331.6400146484375
2024-08-01,127.5,85.0199966430664,106.6500015258789,187.77000427246094,333.8800048828125
2024-08-02,125.80999755859375,81.69999694824219,110.18000030517578,190.97999572753906,324.989990234375
2024-08-05,119.56999969482422,80.7300033569336,111.33999633789062,187.4499969482422,311.6099853515625
2024-08-06,123.36000061035156,81.80000305175781,108.94999694824219,185.42999267578125,317.0
2024-08-07,125.38999938964844,81.98999786376953,109.61000061035156,187.89999389648438,319.95001220703125
2024-08-08,122.44999694824219,80.80000305175781,109.94999694824219,186.9199981689453,315.29998779296875
2024-08-09,124.63999938964844,80.52999877929688,109.27999877929688,190.77999877929688,316.20001220703125
2024-08-12,124.0,80.20999908447266,108.4000015258789,190.0800018310547,315.4700012207031
2024-08-13,123.43000030517578,79.51000213623047,107.80000305175781,190.55999755859375,316.1099853515625
2024-08-14,124.97000122070312,79.94999694824219,108.06999969482422,191.0,320.0
2024-08-15,127.31999969482422,80.86000061035156,110.47000122070312,194.49000549316406,322.2799987792969
2024-08-16,126.73999786376953,80.16000366210938,111.36000061035156,193.8800048828125,324.9100036621094
2024-08-19,127.08000183105469,79.91000366210938,111.0,193.39999389648438,327.55999755859375
2024-08-20,126.98999786376953,80.62999725341797,111.81999969482422,197.1199951171875,329.92999267578125
2024-08-21,127.83999633789062,81.19000244140625,110.97000122070312,196.44000244140625,330.8399963378906
2024-08-22,129.10000610351562,81.81999969482422,111.79000091552734,197.00999450683594,333.8900146484375
2024-08-23,129.22999572753906,81.81999969482422,112.4000015258789,197.25,331.6600036621094
2024-08-26,129.60000610351562,82.95999908447266,112.73999786376953,197.55999755859375,333.0799865722656
2024-08-27,131.32000732421875,81.8499984741211,113.05500030517578,197.99000549316406,335.17999267578125
